match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score,scores,J1,cap/mean
2010-09-25,15:05,24,1,神戸,C大阪,ホームズスタジアム神戸,1,23.9,36.0,12775,16,6,9,2010,0,15,25,28425,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,1,0.8967670598295627
2010-09-25,15:03,24,1,広島,鹿島,広島ビッグアーチ,1,25.1,51.0,15180,38,6,9,2010,0,15,11,36894,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,1,1.1639515885787823
2010-10-02,19:04,25,1,山形,G大阪,NDソフトスタジアム山形,12,18.3,57.0,12018,2,6,10,2010,0,19,9,20784,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.6557047166753784
2010-10-02,17:04,25,1,鹿島,清水,県立カシマサッカースタジアム,1,21.2,65.0,22236,52,6,10,2010,0,17,28,37496,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,1,1.1829438056418393
2010-10-02,13:00,25,1,大宮,浦和,埼玉スタジアム2002,1,24.1,49.0,29575,29,6,10,2010,0,13,8,62010,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.956324551628186
2010-10-02,16:03,25,1,名古屋,仙台,名古屋市瑞穂陸上競技場,1,24.8,56.0,13027,26,6,10,2010,0,16,6,20223,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.6380059894787422
2010-10-02,13:04,25,1,京都,広島,京都市西京極総合運動公園陸上競技場兼球技場,1,28.9,47.0,7220,23,6,10,2010,0,13,3,20588,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3,0,1,0.6495212041432203
2010-10-02,16:04,25,1,C大阪,新潟,キンチョウスタジアム,1,27.1,58.0,8041,8,6,10,2010,0,16,0,17892,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.564466358292719
2010-10-02,13:04,25,1,神戸,川崎F,ホームズスタジアム神戸,1,27.1,46.0,8707,16,6,10,2010,0,13,25,28425,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-4,0,1,0.8967670598295627
2010-10-03,15:05,25,2,FC東京,湘南,国立競技場,2,24.7,54.0,20508,28,0,10,2010,0,15,1,54224,22,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1,1.7106876711415377
2010-10-03,14:03,25,2,磐田,横浜FM,ヤマハスタジアム(磐田),1,26.5,53.0,11528,17,0,10,2010,0,14,24,15165,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,0.47843350790907013
2010-10-16,14:04,26,1,仙台,FC東京,ユアテックスタジアム仙台,1,22.6,39.0,17182,19,6,10,2010,0,14,4,19694,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.6213168153485807
2010-10-16,15:05,26,1,浦和,C大阪,埼玉スタジアム2002,1,24.2,49.0,32902,29,6,10,2010,0,15,20,62010,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,1.956324551628186
2010-10-16,16:03,26,1,川崎F,山形,等々力陸上競技場,1,23.4,49.0,17427,55,6,10,2010,0,16,10,26827,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,0.8463525035724777
2010-10-16,13:03,26,1,湘南,鹿島,平塚競技場,1,26.6,49.0,11200,37,6,10,2010,0,13,22,15732,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,1,0.4963215263056704
2010-10-16,19:04,26,1,清水,京都,アウトソーシングスタジアム日本平,1,18.7,81.0,14221,5,6,10,2010,0,19,21,20248,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.6387947028119256
2010-10-16,17:03,26,1,G大阪,大宮,万博記念競技場,1,20.6,53.0,15132,21,6,10,2010,0,17,2,21000,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,1,0.6625191998740833
2010-10-16,15:04,26,1,広島,磐田,広島ビッグアーチ,1,20.9,46.0,13887,38,6,10,2010,0,15,11,36894,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,1.1639515885787823
2010-10-17,13:03,26,2,横浜FM,神戸,日産スタジアム,13,24.6,44.0,17823,41,0,10,2010,0,13,19,72081,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,2,1,2.2740498307677997
2010-10-17,16:04,26,2,新潟,名古屋,東北電力ビッグスワンスタジアム,29,21.3,52.0,32754,45,0,10,2010,0,16,13,41684,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1,1.315069063216728
2010-10-23,15:04,27,1,山形,清水,NDソフトスタジアム山形,1,18.3,60.0,12543,2,6,10,2010,0,15,9,20784,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3,0,1,0.6557047166753784
2010-10-23,15:05,27,1,FC東京,新潟,味の素スタジアム,2,18.9,44.0,23074,27,6,10,2010,0,15,1,48999,13,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.5458465845062004
2010-10-23,14:03,27,1,磐田,浦和,エコパスタジアム,1,20.9,45.0,18301,6,6,10,2010,0,14,24,51697,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,2,1,1.6309645274233564
2010-10-23,17:04,27,1,C大阪,仙台,キンチョウスタジアム,1,22.3,52.0,9441,8,6,10,2010,0,17,0,17892,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.564466358292719
2010-10-23,19:04,27,1,神戸,名古屋,ホームズスタジアム神戸,1,21.6,55.0,15276,16,6,10,2010,0,19,25,28425,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1,0,1,0.8967670598295627
2010-10-24,16:04,27,2,鹿島,横浜FM,県立カシマサッカースタジアム,14,17.4,75.0,22973,52,0,10,2010,0,16,28,37496,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,1,1.1829438056418393
2010-10-24,16:00,27,2,大宮,川崎F,NACK5スタジアム大宮,14,19.3,55.0,10740,1,0,10,2010,0,16,8,15491,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.4887183297737821
2010-10-24,13:05,27,2,京都,G大阪,京都市西京極総合運動公園陸上競技場兼球技場,12,20.7,65.0,12151,23,0,10,2010,0,13,3,20588,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,0.6495212041432203
2010-10-24,13:04,27,2,広島,湘南,広島ビッグアーチ,32,18.3,89.0,11127,38,0,10,2010,0,13,11,36894,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,2,1,1.1639515885787823
2010-10-30,13:04,28,1,仙台,京都,ユアテックスタジアム仙台,12,12.5,58.0,12663,19,6,10,2010,0,13,4,19694,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.6213168153485807
2010-10-30,15:04,28,1,浦和,山形,埼玉スタジアム2002,32,13.1,78.0,21625,29,6,10,2010,0,15,20,62010,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.956324551628186
2010-10-30,15:05,28,1,川崎F,磐田,等々力陸上競技場,32,12.4,87.0,7348,55,6,10,2010,0,15,10,26827,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,1,1,0.8463525035724777
2010-10-30,13:04,28,1,清水,FC東京,アウトソーシングスタジアム日本平,32,15.0,82.0,7117,5,6,10,2010,0,13,21,20248,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,0.6387947028119256
2010-10-30,13:03,28,1,名古屋,C大阪,豊田スタジアム,12,17.3,75.0,24061,56,6,10,2010,0,13,6,41255,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,1.3015347424193002
2010-10-30,16:03,28,1,G大阪,神戸,万博記念競技場,12,17.6,66.0,12399,21,6,10,2010,0,16,2,21000,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-2,0,1,0.6625191998740833
2010-10-31,15:05,28,2,横浜FM,広島,ニッパツ三ツ沢球技場,12,17.7,75.0,12568,11,0,10,2010,0,15,19,15440,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.4871093545740879
2010-10-31,17:03,28,2,新潟,鹿島,東北電力ビッグスワンスタジアム,21,19.6,57.0,30130,45,0,10,2010,0,17,13,41684,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2,1,1.315069063216728
2010-11-10,19:03,28,3,湘南,大宮,平塚競技場,1,14.0,37.0,6032,37,3,11,2010,0,19,22,15732,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-2,0,1,0.4963215263056704
2010-11-06,17:00,29,1,大宮,山形,NACK5スタジアム大宮,1,15.4,59.0,8457,1,6,11,2010,0,17,8,15491,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.4887183297737821
2010-11-06,15:06,29,1,FC東京,G大阪,味の素スタジアム,1,18.5,41.0,27816,27,6,11,2010,0,15,1,48999,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,1.5458465845062004
2010-11-06,14:03,29,1,湘南,横浜FM,平塚競技場,1,19.9,44.0,12181,37,6,11,2010,0,14,22,15732,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-3,0,1,0.4963215263056704
2010-11-06,15:34,29,1,磐田,新潟,ヤマハスタジアム(磐田),1,17.6,43.0,7596,17,6,11,2010,0,15,24,15165,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,0.47843350790907013
2010-11-06,17:04,29,1,京都,川崎F,京都市西京極総合運動公園陸上競技場兼球技場,1,15.3,58.0,11927,23,6,11,2010,0,17,3,20588,10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,0.6495212041432203
2010-11-06,14:04,29,1,C大阪,清水,キンチョウスタジアム,1,22.0,32.0,10877,8,6,11,2010,0,14,0,17892,21,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.564466358292719
2010-11-06,14:04,29,1,神戸,仙台,ホームズスタジアム神戸,1,18.1,35.0,12052,16,6,11,2010,0,14,25,28425,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,2,1,0.8967670598295627
2010-11-07,16:05,29,2,鹿島,名古屋,県立カシマサッカースタジアム,1,16.8,73.0,27969,52,0,11,2010,0,16,28,37496,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,1,1.1829438056418393
2010-11-07,13:05,29,2,広島,浦和,広島ビッグアーチ,12,15.8,85.0,21725,38,0,11,2010,0,13,11,36894,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,1.1639515885787823
2010-11-14,17:04,30,1,仙台,磐田,ユアテックスタジアム仙台,12,14.7,59.0,13675,19,0,11,2010,0,17,4,19694,24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,1,0.6213168153485807
2010-11-14,17:04,30,1,山形,C大阪,NDソフトスタジアム山形,12,11.5,84.0,7712,2,0,11,2010,0,17,9,20784,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0.6557047166753784
2010-11-14,14:04,30,1,浦和,京都,埼玉スタジアム2002,12,18.4,53.0,32398,29,0,11,2010,0,14,20,62010,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,1.956324551628186
2010-11-14,14:04,30,1,川崎F,鹿島,等々力陸上競技場,12,18.0,54.0,19693,55,0,11,2010,0,14,10,26827,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1,0,1,0.8463525035724777
2010-11-14,14:03,30,1,横浜FM,FC東京,日産スタジアム,12,17.9,59.0,29670,41,0,11,2010,0,14,19,72081,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,2.2740498307677997
2010-11-14,19:33,30,1,新潟,神戸,東北電力ビッグスワンスタジアム,12,15.6,64.0,19152,45,0,11,2010,0,19,13,41684,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,1,1.315069063216728
2010-11-14,14:04,30,1,清水,湘南,アウトソーシングスタジアム日本平,12,18.1,68.0,16204,5,0,11,2010,0,14,21,20248,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,2,1,0.6387947028119256
2010-11-14,14:05,30,1,名古屋,大宮,名古屋市瑞穂陸上競技場,26,18.3,54.0,17489,26,0,11,2010,0,14,6,20223,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.6380059894787422
2010-11-14,19:33,30,1,G大阪,広島,万博記念競技場,12,16.9,72.0,15402,21,0,11,2010,0,19,2,21000,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,0.6625191998740833
2010-11-20,14:04,31,1,仙台,清水,ユアテックスタジアム仙台,1,14.6,45.0,17050,19,6,11,2010,0,14,4,19694,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2,0,1,0.6213168153485807
2010-11-20,14:03,31,1,浦和,G大阪,埼玉スタジアム2002,1,16.8,51.0,40071,29,6,11,2010,0,14,20,62010,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2,0,1,1.956324551628186
2010-11-20,14:04,31,1,FC東京,川崎F,味の素スタジアム,1,16.6,48.0,28480,27,6,11,2010,0,14,1,48999,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,1.5458465845062004
2010-11-20,14:04,31,1,湘南,名古屋,平塚競技場,1,17.3,52.0,12650,37,6,11,2010,0,14,22,15732,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,0,1,0.4963215263056704
2010-11-20,17:04,31,1,磐田,山形,ヤマハスタジアム(磐田),1,12.8,68.0,10118,17,6,11,2010,0,17,24,15165,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,0.47843350790907013
2010-11-20,19:34,31,1,京都,大宮,京都市西京極総合運動公園陸上競技場兼球技場,1,11.1,81.0,6904,23,6,11,2010,0,19,3,20588,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2,0,1,0.6495212041432203
2010-11-20,17:04,31,1,C大阪,横浜FM,キンチョウスタジアム,1,15.3,56.0,13473,8,6,11,2010,0,17,0,17892,19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1,0.564466358292719
2010-11-20,14:02,31,1,神戸,鹿島,ホームズスタジアム神戸,1,16.7,53.0,11462,16,6,11,2010,0,14,25,28425,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,1,1,0.8967670598295627
2010-11-20,17:04,31,1,広島,新潟,広島ビッグアーチ,1,11.6,64.0,11961,38,6,11,2010,0,17,11,36894,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,1,1.1639515885787823
2010-11-23,19:34,32,1,山形,京都,NDソフトスタジアム山形,12,5.6,71.0,8582,2,2,11,2010,1,19,9,20784,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1,0.6557047166753784
2010-11-23,14:04,32,1,鹿島,磐田,県立カシマサッカースタジアム,29,15.9,78.0,18575,52,2,11,2010,1,14,28,37496,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,-1,0,1,1.1829438056418393
