,Unnamed: 0,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score
247,247,19322,2017-09-30,19:03,28,1,川崎F,C大阪,等々力陸上競技場,23.7,23.7,71.0,55.0,6,9,2017,0,19,10.0,26827,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
248,248,19323,2017-09-30,15:32,28,1,新潟,神戸,デンカビッグスワンスタジアム,23.1,23.1,56.0,10.0,6,9,2017,0,15,13.0,41684,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4
249,249,19324,2017-09-30,19:03,28,1,G大阪,横浜FM,市立吹田サッカースタジアム,20.7,20.7,40.0,36.0,6,9,2017,0,19,2.0,39694,19.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2
250,250,19325,2017-09-30,16:03,28,1,広島,札幌,エディオンスタジアム広島,25.7,25.7,40.0,7.0,6,9,2017,0,16,11.0,36894,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
251,251,19326,2017-09-30,15:03,28,1,鳥栖,鹿島,ベストアメニティスタジアム,26.4,26.4,20.0,15.0,6,9,2017,0,15,27.0,24130,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
252,252,19327,2017-10-14,13:03,29,1,札幌,柏,札幌厚別公園競技場,15.8,15.8,31.0,44.0,6,10,2017,0,13,14.0,19620,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
253,253,19328,2017-10-14,15:03,29,1,鹿島,広島,県立カシマサッカースタジアム,21.2,21.2,73.0,52.0,6,10,2017,0,15,28.0,37496,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
254,254,19329,2017-10-14,19:03,29,1,浦和,神戸,埼玉スタジアム2002,17.1,17.1,76.0,29.0,6,10,2017,0,19,20.0,62010,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
255,255,19330,2017-10-14,15:03,29,1,川崎F,仙台,等々力陸上競技場,21.0,21.0,61.0,55.0,6,10,2017,0,15,10.0,26827,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
256,256,19331,2017-10-14,14:03,29,1,横浜FM,大宮,日産スタジアム,17.4,17.4,69.0,41.0,6,10,2017,0,14,19.0,72081,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
257,257,19332,2017-10-15,14:03,29,2,甲府,FC東京,山梨中銀スタジアム,19.6,19.6,70.0,34.0,0,10,2017,0,14,23.0,15859,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
258,258,19333,2017-10-14,14:03,29,1,清水,磐田,IAIスタジアム日本平,18.5,18.5,79.0,0.0,6,10,2017,0,14,21.0,20248,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
259,259,19334,2017-10-14,14:03,29,1,G大阪,新潟,市立吹田サッカースタジアム,22.5,22.5,47.0,36.0,6,10,2017,0,14,2.0,39694,13.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3
260,260,19335,2017-10-15,17:03,29,2,鳥栖,C大阪,ベストアメニティスタジアム,18.7,18.7,80.0,15.0,0,10,2017,0,17,27.0,24130,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1
261,261,19336,2017-10-21,14:03,30,1,仙台,清水,ユアテックスタジアム仙台,17.8,17.8,81.0,19.0,6,10,2017,0,14,4.0,19694,21.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
262,262,19337,2017-10-22,17:04,30,2,浦和,G大阪,埼玉スタジアム2002,18.7,18.7,90.0,29.0,0,10,2017,0,17,20.0,62010,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
263,263,19338,2017-10-21,14:03,30,1,大宮,柏,NACK5スタジアム大宮,17.2,17.2,88.0,1.0,6,10,2017,0,14,8.0,15491,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
264,264,19339,2017-10-21,16:03,30,1,FC東京,札幌,味の素スタジアム,19.4,19.4,90.0,27.0,6,10,2017,0,16,1.0,48999,14.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
265,265,19340,2017-10-21,19:03,30,1,横浜FM,鹿島,日産スタジアム,17.5,17.5,90.0,41.0,6,10,2017,0,19,19.0,72081,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1
266,266,19341,2017-10-21,15:03,30,1,磐田,新潟,ヤマハスタジアム(磐田),21.0,21.0,70.0,17.0,6,10,2017,0,15,24.0,15165,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
267,267,19342,2017-10-21,14:03,30,1,C大阪,甲府,キンチョウスタジアム,17.2,17.2,90.0,8.0,6,10,2017,0,14,0.0,17892,23.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
268,268,19343,2017-10-21,14:03,30,1,神戸,鳥栖,ノエビアスタジアム神戸,21.0,21.0,83.0,12.0,6,10,2017,0,14,25.0,28425,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
269,269,19344,2017-10-21,14:03,30,1,広島,川崎F,エディオンスタジアム広島,19.9,19.9,88.0,7.0,6,10,2017,0,14,11.0,36894,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
270,270,19345,2017-10-29,16:33,31,1,柏,川崎F,日立柏サッカー場,20.3,20.3,62.0,42.0,0,10,2017,0,16,17.0,15109,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3
271,271,19346,2017-10-29,17:03,31,1,FC東京,清水,味の素スタジアム,16.3,16.3,90.0,27.0,0,10,2017,0,17,1.0,48999,21.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
272,272,19347,2017-10-29,16:03,31,1,甲府,神戸,山梨中銀スタジアム,14.4,14.4,89.0,34.0,0,10,2017,0,16,23.0,15859,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
273,273,19348,2017-10-29,14:03,31,1,新潟,鳥栖,デンカビッグスワンスタジアム,16.4,16.4,84.0,10.0,0,10,2017,0,14,13.0,41684,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1
274,274,19349,2017-10-29,15:04,31,1,磐田,横浜FM,エコパスタジアム,20.1,20.1,78.0,6.0,0,10,2017,0,15,24.0,51697,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
275,275,19350,2017-10-29,16:03,31,1,G大阪,仙台,市立吹田サッカースタジアム,19.0,19.0,75.0,36.0,0,10,2017,0,16,2.0,39694,4.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
276,276,19351,2017-10-29,16:03,31,1,C大阪,大宮,キンチョウスタジアム,17.6,17.6,90.0,8.0,0,10,2017,0,16,0.0,17892,8.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
277,277,19352,2017-10-29,16:04,31,1,広島,浦和,エディオンスタジアム広島,23.4,23.4,73.0,7.0,0,10,2017,0,16,11.0,36894,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
278,278,19353,2017-10-29,16:04,31,1,札幌,鹿島,札幌ドーム,22.8,22.8,57.0,43.0,0,10,2017,0,16,14.0,39856,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1
279,279,19354,2017-11-18,14:04,32,2,仙台,大宮,ユアテックスタジアム仙台,13.7,13.7,57.0,19.0,6,11,2017,0,14,4.0,19694,8.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
280,280,19355,2017-11-18,14:03,32,2,柏,磐田,日立柏サッカー場,13.8,13.8,70.0,42.0,6,11,2017,0,14,17.0,15109,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3
281,281,19356,2017-11-18,14:03,32,2,横浜FM,C大阪,日産スタジアム,14.0,14.0,64.0,41.0,6,11,2017,0,14,19.0,72081,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
282,282,19357,2017-11-18,14:03,32,2,新潟,甲府,デンカビッグスワンスタジアム,11.5,11.5,65.0,10.0,6,11,2017,0,14,13.0,41684,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-3
283,283,19358,2017-11-18,15:03,32,2,清水,札幌,IAIスタジアム日本平,10.7,10.7,83.0,0.0,6,11,2017,0,15,21.0,20248,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
284,284,19359,2017-11-18,14:03,32,2,神戸,広島,神戸総合運動公園ユニバー記念競技場,14.0,14.0,69.0,54.0,6,11,2017,0,14,25.0,35910,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-2
285,285,19360,2017-11-18,14:05,32,2,鳥栖,FC東京,ベストアメニティスタジアム,15.0,15.0,56.0,15.0,6,11,2017,0,14,27.0,24130,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1
286,286,19361,2017-11-05,14:03,32,1,鹿島,浦和,県立カシマサッカースタジアム,15.7,15.7,48.0,52.0,0,11,2017,0,14,28.0,37496,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
287,287,19362,2017-11-18,14:02,32,2,川崎F,G大阪,等々力陸上競技場,16.2,16.2,69.0,55.0,6,11,2017,0,14,10.0,26827,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
288,288,19363,2017-11-26,13:05,33,1,仙台,横浜FM,ユアテックスタジアム仙台,12.9,12.9,50.0,19.0,0,11,2017,0,13,4.0,19694,19.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
289,289,19364,2017-11-26,13:03,33,1,大宮,甲府,NACK5スタジアム大宮,16.7,16.7,29.0,1.0,0,11,2017,0,13,8.0,15491,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
290,290,19365,2017-11-26,13:03,33,1,清水,新潟,IAIスタジアム日本平,18.4,18.4,34.0,0.0,0,11,2017,0,13,21.0,20248,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
291,291,19366,2017-11-26,13:03,33,1,C大阪,神戸,ヤンマースタジアム長居,13.0,13.0,54.0,18.0,0,11,2017,0,13,0.0,47853,25.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1
292,292,19367,2017-11-26,13:05,33,1,広島,FC東京,エディオンスタジアム広島,21.0,21.0,53.0,7.0,0,11,2017,0,13,11.0,36894,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
293,293,19368,2017-11-26,13:04,33,1,鳥栖,磐田,ベストアメニティスタジアム,14.7,14.7,72.0,15.0,0,11,2017,0,13,27.0,24130,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
294,294,19369,2017-11-26,13:05,33,1,鹿島,柏,県立カシマサッカースタジアム,18.5,18.5,37.0,52.0,0,11,2017,0,13,28.0,37496,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-2
295,295,19370,2017-11-29,19:33,33,2,浦和,川崎F,埼玉スタジアム2002,15.8,15.8,49.0,29.0,3,11,2017,0,19,20.0,62010,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
296,296,19371,2017-11-26,13:03,33,1,G大阪,札幌,市立吹田サッカースタジアム,14.0,14.0,51.0,36.0,0,11,2017,0,13,2.0,39694,14.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
297,297,19372,2017-12-02,14:04,34,1,札幌,鳥栖,札幌ドーム,22.6,22.6,42.0,43.0,6,12,2017,0,14,14.0,39856,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1
298,298,19373,2017-12-02,14:04,34,1,浦和,横浜FM,埼玉スタジアム2002,12.2,12.2,35.0,29.0,6,12,2017,0,14,20.0,62010,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
299,299,19374,2017-12-02,14:03,34,1,柏,広島,日立柏サッカー場,15.1,15.1,20.0,42.0,6,12,2017,0,14,17.0,15109,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
300,300,19375,2017-12-02,14:05,34,1,FC東京,G大阪,味の素スタジアム,12.5,12.5,41.0,27.0,6,12,2017,0,14,1.0,48999,2.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
301,301,19376,2017-12-02,14:03,34,1,川崎F,大宮,等々力陸上競技場,11.7,11.7,40.0,55.0,6,12,2017,0,14,10.0,26827,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
302,302,19377,2017-12-02,14:03,34,1,甲府,仙台,山梨中銀スタジアム,18.3,18.3,34.0,34.0,6,12,2017,0,14,23.0,15859,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5
303,303,19378,2017-12-02,14:04,34,1,新潟,C大阪,デンカビッグスワンスタジアム,6.7,6.7,60.0,10.0,6,12,2017,0,14,13.0,41684,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
304,304,19379,2017-12-02,14:03,34,1,磐田,鹿島,ヤマハスタジアム(磐田),17.7,17.7,30.0,17.0,6,12,2017,0,14,24.0,15165,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
305,305,19380,2017-12-02,14:03,34,1,神戸,清水,神戸総合運動公園ユニバー記念競技場,13.3,13.3,44.0,54.0,6,12,2017,0,14,25.0,35910,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
306,306,20745,2018-02-23,20:03,1,1,鳥栖,神戸,ベストアメニティスタジアム,6.6,6.6,57.0,15.0,5,2,2018,0,20,27.0,24130,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-2
307,307,20746,2018-02-24,14:03,1,2,FC東京,浦和,味の素スタジアム,14.1,14.1,40.0,27.0,6,2,2018,0,14,1.0,48999,20.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
308,308,20747,2018-02-24,14:03,1,2,広島,札幌,エディオンスタジアム広島,16.3,16.3,51.0,7.0,6,2,2018,0,14,11.0,36894,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
309,309,20748,2018-02-24,14:33,1,2,G大阪,名古屋,パナソニックスタジアム吹田,12.9,12.9,42.0,60.0,6,2,2018,0,14,2.0,39694,6.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
310,310,20749,2018-02-24,16:03,1,2,湘南,長崎,ShonanBMWスタジアム平塚,13.8,13.8,50.0,3.0,6,2,2018,0,16,22.0,15732,29.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
311,311,20750,2018-02-25,13:02,1,3,仙台,柏,ユアテックスタジアム仙台,9.9,9.9,26.0,19.0,0,2,2018,0,13,4.0,19694,17.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
312,312,20751,2018-02-25,13:03,1,3,清水,鹿島,IAIスタジアム日本平,13.0,13.0,41.0,0.0,0,2,2018,0,13,21.0,20248,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
313,313,20752,2018-02-25,15:31,1,3,磐田,川崎F,エコパスタジアム,13.8,13.8,33.0,6.0,0,2,2018,0,15,24.0,51697,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
