,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id
351,20790,2018-04-07,14:03,6,1,札幌,名古屋,札幌ドーム,0.0,21.8,48.0,43.0,6,4,2018,0,14,14.0,39856,6.0
352,20791,2018-04-07,15:03,6,1,磐田,清水,エコパスタジアム,12.0,14.9,32.0,6.0,6,4,2018,0,15,24.0,51697,21.0
353,20792,2018-04-07,15:03,6,1,C大阪,鳥栖,キンチョウスタジアム,20.0,13.5,34.0,8.0,6,4,2018,0,15,0.0,17892,27.0
354,20793,2018-04-07,16:04,6,1,浦和,仙台,埼玉スタジアム2002,12.0,16.7,53.0,29.0,6,4,2018,0,16,20.0,62010,4.0
355,20794,2018-04-07,19:03,6,1,湘南,鹿島,ShonanBMWスタジアム平塚,14.0,13.9,63.0,3.0,6,4,2018,0,19,22.0,15732,28.0
356,20795,2018-04-08,14:03,6,2,長崎,FC東京,トランスコスモススタジアム長崎,1.0,17.2,45.0,,0,4,2018,0,14,,20258,1.0
357,20796,2018-04-08,15:03,6,2,柏,広島,三協フロンテア柏スタジアム,2.0,17.4,20.0,,0,4,2018,0,15,17.0,15109,11.0
358,20797,2018-04-08,15:03,6,2,G大阪,神戸,パナソニックスタジアム吹田,1.0,11.8,37.0,,0,4,2018,0,15,2.0,39694,25.0
359,20798,2018-04-08,16:03,6,2,横浜FM,川崎F,日産スタジアム,1.0,14.9,27.0,41.0,0,4,2018,0,16,19.0,72081,10.0
360,20799,2018-04-11,19:03,7,1,札幌,湘南,札幌ドーム,0.0,22.0,49.0,43.0,3,4,2018,0,19,14.0,39856,22.0
361,20800,2018-04-11,19:03,7,1,FC東京,鹿島,味の素スタジアム,12.0,19.3,61.0,27.0,3,4,2018,0,19,1.0,48999,28.0
362,20801,2018-04-11,19:03,7,1,川崎F,C大阪,等々力陸上競技場,29.0,20.1,59.0,55.0,3,4,2018,0,19,10.0,26827,0.0
363,20802,2018-04-11,19:03,7,1,清水,長崎,IAIスタジアム日本平,12.0,17.8,72.0,0.0,3,4,2018,0,19,21.0,20248,
364,20803,2018-04-11,19:03,7,1,名古屋,仙台,パロマ瑞穂スタジアム,12.0,19.0,64.0,13.0,3,4,2018,0,19,6.0,20223,4.0
365,20804,2018-04-11,19:03,7,1,G大阪,磐田,パナソニックスタジアム吹田,34.0,18.1,78.0,,3,4,2018,0,19,2.0,39694,24.0
366,20805,2018-04-11,19:03,7,1,神戸,浦和,ノエビアスタジアム神戸,0.0,19.6,72.0,12.0,3,4,2018,0,19,25.0,28425,20.0
367,20806,2018-04-11,19:03,7,1,広島,横浜FM,エディオンスタジアム広島,12.0,23.0,79.0,7.0,3,4,2018,0,19,11.0,36894,19.0
368,20807,2018-04-11,20:03,7,1,鳥栖,柏,ベストアメニティスタジアム,12.0,18.4,87.0,15.0,3,4,2018,0,20,27.0,24130,17.0
369,20808,2018-04-14,14:02,8,1,鹿島,名古屋,県立カシマサッカースタジアム,12.0,18.8,52.0,52.0,6,4,2018,0,14,28.0,37496,6.0
370,20809,2018-04-14,14:03,8,1,柏,札幌,三協フロンテア柏スタジアム,12.0,18.9,52.0,,6,4,2018,0,14,17.0,15109,14.0
371,20810,2018-04-14,14:03,8,1,長崎,G大阪,トランスコスモススタジアム長崎,32.0,20.9,94.0,,6,4,2018,0,14,,20258,2.0
372,20811,2018-04-14,15:03,8,1,C大阪,FC東京,ヤンマースタジアム長居,42.0,18.1,50.0,18.0,6,4,2018,0,15,0.0,47853,1.0
373,20812,2018-04-14,19:03,8,1,仙台,川崎F,ユアテックスタジアム仙台,14.0,10.1,69.0,19.0,6,4,2018,0,19,4.0,19694,10.0
374,20813,2018-04-15,14:03,8,2,横浜FM,神戸,日産スタジアム,13.0,22.9,44.0,41.0,0,4,2018,0,14,19.0,72081,25.0
375,20814,2018-04-15,15:04,8,2,磐田,鳥栖,ヤマハスタジアム(磐田),1.0,20.6,33.0,17.0,0,4,2018,0,15,24.0,15165,27.0
376,20815,2018-04-15,16:04,8,2,浦和,清水,埼玉スタジアム2002,12.0,19.0,59.0,29.0,0,4,2018,0,16,20.0,62010,21.0
377,20816,2018-04-15,16:03,8,2,湘南,広島,ShonanBMWスタジアム平塚,12.0,24.0,51.0,3.0,0,4,2018,0,16,22.0,15732,11.0
378,20817,2018-04-21,13:03,9,1,清水,FC東京,IAIスタジアム日本平,1.0,22.3,58.0,0.0,6,4,2018,0,13,21.0,20248,1.0
379,20818,2018-04-21,14:03,9,1,仙台,磐田,ユアテックスタジアム仙台,1.0,25.7,33.0,19.0,6,4,2018,0,14,4.0,19694,24.0
380,20819,2018-04-21,14:03,9,1,広島,鳥栖,エディオンスタジアム広島,1.0,26.1,29.0,7.0,6,4,2018,0,14,11.0,36894,27.0
381,20820,2018-04-21,16:03,9,1,浦和,札幌,埼玉スタジアム2002,1.0,23.9,51.0,29.0,6,4,2018,0,16,20.0,62010,14.0
382,20821,2018-04-21,16:03,9,1,川崎F,鹿島,等々力陸上競技場,1.0,24.3,44.0,55.0,6,4,2018,0,16,10.0,26827,28.0
383,20822,2018-04-21,16:03,9,1,横浜FM,湘南,日産スタジアム,1.0,23.1,42.0,41.0,6,4,2018,0,16,19.0,72081,22.0
384,20823,2018-04-21,16:03,9,1,神戸,名古屋,ノエビアスタジアム神戸,1.0,20.6,72.0,12.0,6,4,2018,0,16,25.0,28425,6.0
385,20824,2018-04-21,19:03,9,1,G大阪,C大阪,パナソニックスタジアム吹田,1.0,20.6,42.0,,6,4,2018,0,19,2.0,39694,0.0
386,20825,2018-04-22,16:03,9,2,長崎,柏,トランスコスモススタジアム長崎,1.0,24.8,55.0,,0,4,2018,0,16,,20258,17.0
387,20826,2018-04-25,19:03,10,1,札幌,横浜FM,札幌厚別公園競技場,32.0,10.3,66.0,44.0,3,4,2018,0,19,14.0,19620,19.0
388,20827,2018-04-25,19:03,10,1,鹿島,神戸,県立カシマサッカースタジアム,2.0,15.7,87.0,52.0,3,4,2018,0,19,28.0,37496,25.0
389,20828,2018-04-25,19:03,10,1,柏,浦和,三協フロンテア柏スタジアム,12.0,19.7,74.0,,3,4,2018,0,19,17.0,15109,20.0
390,20829,2018-04-25,19:03,10,1,FC東京,広島,味の素スタジアム,12.0,22.5,83.0,27.0,3,4,2018,0,19,1.0,48999,11.0
391,20830,2018-04-25,19:03,10,1,湘南,G大阪,ShonanBMWスタジアム平塚,12.0,19.8,90.0,3.0,3,4,2018,0,19,22.0,15732,2.0
392,20831,2018-04-25,19:03,10,1,磐田,長崎,ヤマハスタジアム(磐田),1.0,19.8,49.0,17.0,3,4,2018,0,19,24.0,15165,
393,20832,2018-04-25,19:03,10,1,名古屋,清水,パロマ瑞穂スタジアム,1.0,16.6,55.0,13.0,3,4,2018,0,19,6.0,20223,21.0
394,20833,2018-04-25,19:03,10,1,C大阪,仙台,キンチョウスタジアム,12.0,14.9,57.0,8.0,3,4,2018,0,19,0.0,17892,4.0
395,20834,2018-04-25,19:03,10,1,鳥栖,川崎F,ベストアメニティスタジアム,1.0,13.8,67.0,15.0,3,4,2018,0,19,27.0,24130,10.0
396,20835,2018-04-28,13:03,11,1,長崎,広島,トランスコスモススタジアム長崎,1.0,25.7,41.0,,6,4,2018,0,13,,20258,11.0
397,20836,2018-04-28,14:03,11,1,仙台,札幌,ユアテックスタジアム仙台,1.0,22.5,20.0,19.0,6,4,2018,0,14,4.0,19694,14.0
398,20837,2018-04-28,14:03,11,1,清水,柏,IAIスタジアム日本平,1.0,22.5,44.0,0.0,6,4,2018,0,14,21.0,20248,17.0
399,20838,2018-04-28,15:03,11,1,FC東京,名古屋,味の素スタジアム,1.0,23.2,35.0,27.0,6,4,2018,0,15,1.0,48999,6.0
400,20839,2018-04-28,15:03,11,1,磐田,C大阪,ヤマハスタジアム(磐田),1.0,23.5,42.0,17.0,6,4,2018,0,15,24.0,15165,0.0
401,20840,2018-04-28,16:04,11,1,浦和,湘南,埼玉スタジアム2002,1.0,23.6,36.0,29.0,6,4,2018,0,16,20.0,62010,22.0
402,20841,2018-04-28,16:03,11,1,神戸,川崎F,ノエビアスタジアム神戸,1.0,20.6,52.0,12.0,6,4,2018,0,16,25.0,28425,10.0
403,20842,2018-04-28,19:03,11,1,横浜FM,鹿島,日産スタジアム,1.0,19.4,60.0,41.0,6,4,2018,0,19,19.0,72081,28.0
404,20843,2018-04-29,16:03,11,2,G大阪,鳥栖,パナソニックスタジアム吹田,1.0,23.5,36.0,,0,4,2018,0,16,2.0,39694,27.0
405,20844,2018-05-02,19:03,12,1,鹿島,長崎,県立カシマサッカースタジアム,14.0,21.2,70.0,52.0,3,5,2018,0,19,28.0,37496,
406,20845,2018-05-02,19:03,12,1,川崎F,浦和,等々力陸上競技場,32.0,21.2,71.0,55.0,3,5,2018,0,19,10.0,26827,20.0
407,20846,2018-05-02,19:03,12,1,横浜FM,磐田,日産スタジアム,29.0,20.2,68.0,41.0,3,5,2018,0,19,19.0,72081,24.0
408,20847,2018-05-02,19:03,12,1,湘南,柏,ShonanBMWスタジアム平塚,32.0,19.2,83.0,3.0,3,5,2018,0,19,22.0,15732,17.0
409,20848,2018-05-02,19:03,12,1,名古屋,C大阪,パロマ瑞穂スタジアム,32.0,19.2,79.0,13.0,3,5,2018,0,19,6.0,20223,0.0
410,20849,2018-05-02,19:03,12,1,G大阪,仙台,パナソニックスタジアム吹田,34.0,19.7,90.0,,3,5,2018,0,19,2.0,39694,4.0
411,20850,2018-05-02,19:03,12,1,神戸,FC東京,ノエビアスタジアム神戸,0.0,23.8,78.0,12.0,3,5,2018,0,19,25.0,28425,1.0
412,20851,2018-05-02,19:33,12,1,広島,清水,エディオンスタジアム広島,34.0,24.3,92.0,7.0,3,5,2018,0,19,11.0,36894,21.0
413,20852,2018-05-02,20:03,12,1,鳥栖,札幌,ベストアメニティスタジアム,,22.5,90.0,15.0,3,5,2018,0,20,27.0,24130,14.0
414,20853,2018-05-05,14:03,13,1,札幌,G大阪,札幌厚別公園競技場,12.0,11.8,48.0,44.0,6,5,2018,1,14,14.0,19620,2.0
415,20854,2018-05-05,14:03,13,1,柏,磐田,三協フロンテア柏スタジアム,1.0,25.1,31.0,,6,5,2018,1,14,17.0,15109,24.0
416,20855,2018-05-05,14:02,13,1,川崎F,FC東京,等々力陸上競技場,1.0,23.8,31.0,55.0,6,5,2018,1,14,10.0,26827,1.0
417,20856,2018-05-05,15:04,13,1,C大阪,長崎,ヤンマースタジアム長居,1.0,22.6,26.0,18.0,6,5,2018,1,15,0.0,47853,
418,20857,2018-05-05,17:03,13,1,鹿島,浦和,県立カシマサッカースタジアム,1.0,22.5,38.0,52.0,6,5,2018,1,17,28.0,37496,20.0
419,20858,2018-05-05,19:03,13,1,名古屋,横浜FM,豊田スタジアム,1.0,20.8,35.0,56.0,6,5,2018,1,19,6.0,41255,19.0
420,20859,2018-05-06,15:03,13,2,鳥栖,清水,ベストアメニティスタジアム,32.0,17.3,88.0,15.0,0,5,2018,0,15,27.0,24130,21.0
421,20860,2018-05-06,16:03,13,2,湘南,仙台,ShonanBMWスタジアム平塚,2.0,24.0,36.0,3.0,0,5,2018,0,16,22.0,15732,4.0
422,20861,2018-05-06,17:03,13,2,広島,神戸,エディオンスタジアム広島,32.0,19.5,92.0,7.0,0,5,2018,0,17,11.0,36894,25.0
423,20862,2018-05-12,14:03,14,1,清水,湘南,IAIスタジアム日本平,1.0,22.9,50.0,0.0,6,5,2018,0,14,21.0,20248,22.0
424,20863,2018-05-12,14:03,14,1,磐田,神戸,ヤマハスタジアム(磐田),1.0,23.7,47.0,17.0,6,5,2018,0,14,24.0,15165,25.0
425,20864,2018-05-12,14:03,14,1,長崎,名古屋,トランスコスモススタジアム長崎,1.0,26.7,45.0,,6,5,2018,0,14,,20258,6.0
426,20865,2018-05-12,16:03,14,1,仙台,広島,ユアテックスタジアム仙台,12.0,26.2,35.0,19.0,6,5,2018,0,16,4.0,19694,11.0
427,20866,2018-05-12,19:03,14,1,横浜FM,G大阪,日産スタジアム,1.0,20.0,54.0,41.0,6,5,2018,0,19,19.0,72081,2.0
428,20867,2018-05-13,14:04,14,2,浦和,鳥栖,埼玉スタジアム2002,32.0,20.7,75.0,29.0,0,5,2018,0,14,20.0,62010,27.0
429,20868,2018-05-13,16:04,14,2,FC東京,札幌,味の素スタジアム,32.0,18.9,90.0,27.0,0,5,2018,0,16,1.0,48999,14.0
430,20869,2018-05-12,15:03,14,1,柏,川崎F,三協フロンテア柏スタジアム,6.0,23.6,45.0,,6,5,2018,0,15,17.0,15109,10.0
431,20870,2018-07-25,19:03,14,3,C大阪,鹿島,ヤンマースタジアム長居,1.0,30.8,72.0,18.0,3,7,2018,0,19,0.0,47853,28.0
432,20871,2018-05-19,14:03,15,1,横浜FM,長崎,日産スタジアム,13.0,25.7,55.0,41.0,6,5,2018,0,14,19.0,72081,
433,20872,2018-05-19,14:02,15,1,G大阪,浦和,パナソニックスタジアム吹田,1.0,17.9,28.0,,6,5,2018,0,14,2.0,39694,20.0
434,20873,2018-05-19,19:03,15,1,湘南,磐田,ShonanBMWスタジアム平塚,1.0,19.4,38.0,3.0,6,5,2018,0,19,22.0,15732,24.0
435,20874,2018-05-20,14:03,15,2,鹿島,仙台,県立カシマサッカースタジアム,1.0,17.1,40.0,52.0,0,5,2018,0,14,28.0,37496,4.0
436,20875,2018-05-20,14:03,15,2,名古屋,柏,豊田スタジアム,2.0,22.7,42.0,56.0,0,5,2018,0,14,6.0,41255,17.0
437,20876,2018-05-20,15:04,15,2,川崎F,清水,等々力陸上競技場,1.0,21.5,33.0,55.0,0,5,2018,0,15,10.0,26827,21.0
438,20877,2018-05-20,15:03,15,2,鳥栖,FC東京,ベストアメニティスタジアム,1.0,25.1,41.0,15.0,0,5,2018,0,15,27.0,24130,1.0
439,20878,2018-05-20,16:03,15,2,広島,C大阪,エディオンスタジアム広島,2.0,23.3,49.0,7.0,0,5,2018,0,16,11.0,36894,0.0
440,20879,2018-05-20,17:04,15,2,神戸,札幌,ノエビアスタジアム神戸,1.0,22.2,46.0,12.0,0,5,2018,0,17,25.0,28425,14.0
441,20880,2018-07-18,19:03,16,1,札幌,川崎F,札幌厚別公園競技場,12.0,19.8,71.0,44.0,3,7,2018,0,19,14.0,19620,10.0
442,20881,2018-07-18,19:04,16,1,仙台,横浜FM,ユアテックスタジアム仙台,12.0,30.1,62.0,19.0,3,7,2018,0,19,4.0,19694,19.0
443,20882,2018-07-18,19:04,16,1,柏,FC東京,三協フロンテア柏スタジアム,1.0,30.1,55.0,,3,7,2018,0,19,17.0,15109,1.0
444,20883,2018-07-18,19:04,16,1,湘南,鳥栖,ShonanBMWスタジアム平塚,12.0,27.6,90.0,3.0,3,7,2018,0,19,22.0,15732,27.0
445,20884,2018-07-18,19:03,16,1,清水,C大阪,IAIスタジアム日本平,1.0,28.4,79.0,0.0,3,7,2018,0,19,21.0,20248,0.0
446,20885,2018-07-18,19:03,16,1,磐田,鹿島,ヤマハスタジアム(磐田),1.0,28.1,87.0,17.0,3,7,2018,0,19,24.0,15165,28.0
447,20886,2018-07-18,19:03,16,1,広島,G大阪,エディオンスタジアム広島,2.0,29.3,80.0,7.0,3,7,2018,0,19,11.0,36894,2.0
448,20887,2018-07-18,19:03,16,1,長崎,神戸,トランスコスモススタジアム長崎,1.0,30.4,76.0,,3,7,2018,0,19,,20258,25.0
449,20888,2018-07-18,19:33,16,1,浦和,名古屋,埼玉スタジアム2002,1.0,30.8,63.0,29.0,3,7,2018,0,19,20.0,62010,6.0
450,20889,2018-07-22,18:03,17,1,名古屋,広島,豊田スタジアム,1.0,33.6,44.0,56.0,0,7,2018,0,18,6.0,41255,11.0
451,20890,2018-07-22,18:03,17,1,神戸,湘南,ノエビアスタジアム神戸,1.0,28.9,80.0,12.0,0,7,2018,0,18,25.0,28425,22.0
452,20891,2018-07-22,18:33,17,1,鹿島,柏,県立カシマサッカースタジアム,1.0,30.6,71.0,52.0,0,7,2018,0,18,28.0,37496,17.0
453,20892,2018-07-22,19:03,17,1,札幌,磐田,札幌厚別公園競技場,12.0,18.1,72.0,44.0,0,7,2018,0,19,14.0,19620,24.0
454,20893,2018-07-22,19:04,17,1,FC東京,横浜FM,味の素スタジアム,1.0,32.0,62.0,27.0,0,7,2018,0,19,1.0,48999,19.0
455,20894,2018-07-22,19:03,17,1,川崎F,長崎,等々力陸上競技場,1.0,32.0,65.0,55.0,0,7,2018,0,19,10.0,26827,
456,20895,2018-07-22,19:03,17,1,G大阪,清水,パナソニックスタジアム吹田,1.0,31.2,50.0,,0,7,2018,0,19,2.0,39694,21.0
457,20896,2018-07-22,19:03,17,1,C大阪,浦和,ヤンマースタジアム長居,1.0,30.5,71.0,18.0,0,7,2018,0,19,0.0,47853,20.0
458,20897,2018-07-22,19:03,17,1,鳥栖,仙台,ベストアメニティスタジアム,32.0,27.0,90.0,15.0,0,7,2018,0,19,27.0,24130,4.0
459,30000,2018-11-24,14:00,33,1,仙台,鹿島,ユアテックスタジアム仙台,,,,19.0,6,11,2018,0,14,4.0,19694,28.0
460,30001,2018-11-24,14:00,33,1,FC東京,川崎Ｆ,味の素スタジアム,,,,27.0,6,11,2018,0,14,1.0,48999,
461,30002,2018-11-24,14:00,33,1,湘南,浦和,ShonanBMWスタジアム平塚,,,,3.0,6,11,2018,0,14,22.0,15732,20.0
462,30003,2018-11-24,14:00,33,1,清水,神戸,IAIスタジアム日本平,,,,0.0,6,11,2018,0,14,21.0,20248,25.0
463,30004,2018-11-24,14:00,33,1,磐田,札幌,ヤマハスタジアム(磐田),,,,17.0,6,11,2018,0,14,24.0,15165,14.0
464,30005,2018-11-24,14:00,33,1,Ｇ大阪,長崎,パナソニックスタジアム吹田,,,,,6,11,2018,0,14,,39694,
465,30006,2018-11-24,14:00,33,1,Ｃ大阪,柏,ヤンマースタジアム長居,,,,18.0,6,11,2018,0,14,,47853,17.0
466,30007,2018-11-24,14:00,33,1,広島,名古屋,エディオンスタジアム広島,,,,7.0,6,11,2018,0,14,11.0,36894,6.0
467,30008,2018-11-24,14:00,33,1,鳥栖,横浜FM,ベストアメニティスタジアム,,,,15.0,6,11,2018,0,14,27.0,24130,19.0
468,30009,2018-12-01,14:00,34,1,札幌,広島,札幌ドーム,,,,43.0,6,12,2018,0,14,14.0,39856,11.0
469,30010,2018-12-01,14:00,34,1,鹿島,鳥栖,県立カシマサッカースタジアム,,,,52.0,6,12,2018,0,14,28.0,37496,27.0
470,30011,2018-12-01,14:00,34,1,浦和,FC東京,埼玉スタジアム2002,,,,29.0,6,12,2018,0,14,20.0,62010,1.0
471,30012,2018-12-01,14:00,34,1,柏,Ｇ大阪,三協フロンテア柏スタジアム,,,,,6,12,2018,0,14,17.0,15109,
472,30013,2018-12-01,14:00,34,1,川崎Ｆ,磐田,等々力陸上競技場,,,,55.0,6,12,2018,0,14,,26827,24.0
473,30014,2018-12-01,14:00,34,1,横浜FM,Ｃ大阪,日産スタジアム,,,,41.0,6,12,2018,0,14,19.0,72081,
474,30015,2018-12-01,14:00,34,1,名古屋,湘南,パロマ瑞穂スタジアム,,,,13.0,6,12,2018,0,14,6.0,20223,22.0
475,30016,2018-12-01,14:00,34,1,神戸,仙台,ノエビアスタジアム神戸,,,,12.0,6,12,2018,0,14,25.0,28425,4.0
476,30017,2018-12-01,14:00,34,1,長崎,清水,トランスコスモススタジアム長崎,,,,,6,12,2018,0,14,,20258,21.0
